"country_code","year","income_level"
"SUR",2014,"UM"
"SUR",2015,"UM"
"SUR",2016,"UM"
"SUR",2017,"UM"
"SUR",2018,"UM"
"SUR",2019,"UM"
"SUR",2020,"UM"
"SUR",2021,"UM"
"SUR",2022,"UM"
"SUR",2023,"UM"
"SVK",1987,".."
"SVK",1988,".."
"SVK",1989,".."
"SVK",1990,".."
"SVK",1991,".."
"SVK",1992,"LM"
"SVK",1993,"LM"
"SVK",1994,"LM"
"SVK",1995,"LM"
"SVK",1996,"UM"
"SVK",1997,"UM"
"SVK",1998,"UM"
"SVK",1999,"UM"
"SVK",2000,"UM"
"SVK",2001,"UM"
"SVK",2002,"UM"
"SVK",2003,"UM"
"SVK",2004,"UM"
"SVK",2005,"UM"
"SVK",2006,"UM"
"SVK",2007,"H"
"SVK",2008,"H"
"SVK",2009,"H"
"SVK",2010,"H"
"SVK",2011,"H"
"SVK",2012,"H"
"SVK",2013,"H"
"SVK",2014,"H"
"SVK",2015,"H"
"SVK",2016,"H"
"SVK",2017,"H"
"SVK",2018,"H"
"SVK",2019,"H"
"SVK",2020,"H"
"SVK",2021,"H"
"SVK",2022,"H"
"SVK",2023,"H"
"SVN",1987,".."
"SVN",1988,".."
"SVN",1989,".."
"SVN",1990,".."
"SVN",1991,".."
"SVN",1992,"UM"
"SVN",1993,"UM"
"SVN",1994,"UM"
"SVN",1995,"UM"
"SVN",1996,"UM"
"SVN",1997,"H"
"SVN",1998,"H"
"SVN",1999,"H"
"SVN",2000,"H"
"SVN",2001,"H"
"SVN",2002,"H"
"SVN",2003,"H"
"SVN",2004,"H"
"SVN",2005,"H"
"SVN",2006,"H"
"SVN",2007,"H"
"SVN",2008,"H"
"SVN",2009,"H"
"SVN",2010,"H"
"SVN",2011,"H"
"SVN",2012,"H"
"SVN",2013,"H"
"SVN",2014,"H"
"SVN",2015,"H"
"SVN",2016,"H"
"SVN",2017,"H"
"SVN",2018,"H"
"SVN",2019,"H"
"SVN",2020,"H"
"SVN",2021,"H"
"SVN",2022,"H"
"SVN",2023,"H"
"SWE",1987,"H"
"SWE",1988,"H"
"SWE",1989,"H"
"SWE",1990,"H"
"SWE",1991,"H"
"SWE",1992,"H"
"SWE",1993,"H"
"SWE",1994,"H"
"SWE",1995,"H"
"SWE",1996,"H"
"SWE",1997,"H"
"SWE",1998,"H"
"SWE",1999,"H"
"SWE",2000,"H"
"SWE",2001,"H"
"SWE",2002,"H"
"SWE",2003,"H"
"SWE",2004,"H"
"SWE",2005,"H"
"SWE",2006,"H"
"SWE",2007,"H"
"SWE",2008,"H"
"SWE",2009,"H"
"SWE",2010,"H"
"SWE",2011,"H"
"SWE",2012,"H"
"SWE",2013,"H"
"SWE",2014,"H"
"SWE",2015,"H"
"SWE",2016,"H"
"SWE",2017,"H"
"SWE",2018,"H"
"SWE",2019,"H"
"SWE",2020,"H"
"SWE",2021,"H"
"SWE",2022,"H"
"SWE",2023,"H"
"SWZ",1987,"LM"
"SWZ",1988,"LM"
"SWZ",1989,"LM"
"SWZ",1990,"LM"
"SWZ",1991,"LM"
"SWZ",1992,"LM"
"SWZ",1993,"LM"
"SWZ",1994,"LM"
"SWZ",1995,"LM"
"SWZ",1996,"LM"
"SWZ",1997,"LM"
"SWZ",1998,"LM"
"SWZ",1999,"LM"
"SWZ",2000,"LM"
"SWZ",2001,"LM"
"SWZ",2002,"LM"
"SWZ",2003,"LM"
"SWZ",2004,"LM"
"SWZ",2005,"LM"
"SWZ",2006,"LM"
"SWZ",2007,"LM"
"SWZ",2008,"LM"
"SWZ",2009,"LM"
"SWZ",2010,"LM"
"SWZ",2011,"LM"
"SWZ",2012,"LM"
"SWZ",2013,"LM"
"SWZ",2014,"LM"
"SWZ",2015,"LM"
"SWZ",2016,"LM"
"SWZ",2017,"LM"
"SWZ",2018,"LM"
"SWZ",2019,"LM"
"SWZ",2020,"LM"
"SWZ",2021,"LM"
"SWZ",2022,"LM"
"SWZ",2023,"LM"
"SXM",1987,".."
"SXM",1988,".."
"SXM",1989,".."
"SXM",1990,".."
"SXM",1991,".."
"SXM",1992,".."
"SXM",1993,".."
"SXM",1994,".."
"SXM",1995,".."
"SXM",1996,".."
"SXM",1997,".."
"SXM",1998,".."
"SXM",1999,".."
"SXM",2000,".."
"SXM",2001,".."
"SXM",2002,".."
"SXM",2003,".."
"SXM",2004,".."
"SXM",2005,".."
"SXM",2006,".."
"SXM",2007,".."
"SXM",2008,".."
"SXM",2009,".."
"SXM",2010,"H"
"SXM",2011,"H"
"SXM",2012,"H"
"SXM",2013,"H"
"SXM",2014,"H"
"SXM",2015,"H"
"SXM",2016,"H"
"SXM",2017,"H"
"SXM",2018,"H"
"SXM",2019,"H"
"SXM",2020,"H"
"SXM",2021,"H"
"SXM",2022,"H"
"SXM",2023,"H"
"SYC",1987,"UM"
"SYC",1988,"UM"
"SYC",1989,"UM"
"SYC",1990,"UM"
"SYC",1991,"UM"
"SYC",1992,"UM"
"SYC",1993,"UM"
"SYC",1994,"UM"
"SYC",1995,"UM"
"SYC",1996,"UM"
"SYC",1997,"UM"
"SYC",1998,"UM"
"SYC",1999,"UM"
"SYC",2000,"UM"
"SYC",2001,"UM"
"SYC",2002,"UM"
"SYC",2003,"UM"
"SYC",2004,"UM"
"SYC",2005,"UM"
"SYC",2006,"UM"
"SYC",2007,"UM"
"SYC",2008,"UM"
"SYC",2009,"UM"
"SYC",2010,"UM"
"SYC",2011,"UM"
"SYC",2012,"UM"
"SYC",2013,"UM"
"SYC",2014,"H"
"SYC",2015,"H"
"SYC",2016,"H"
"SYC",2017,"H"
"SYC",2018,"H"
"SYC",2019,"H"
"SYC",2020,"H"
"SYC",2021,"H"
"SYC",2022,"H"
"SYC",2023,"H"
"SYR",1987,"LM"
"SYR",1988,"LM"
"SYR",1989,"LM"
"SYR",1990,"LM"
"SYR",1991,"LM"
"SYR",1992,"LM"
"SYR",1993,"LM"
"SYR",1994,"LM"
"SYR",1995,"LM"
"SYR",1996,"LM"
"SYR",1997,"LM"
"SYR",1998,"LM"
"SYR",1999,"LM"
"SYR",2000,"LM"
"SYR",2001,"LM"
"SYR",2002,"LM"
"SYR",2003,"LM"
"SYR",2004,"LM"
"SYR",2005,"LM"
"SYR",2006,"LM"
"SYR",2007,"LM"
"SYR",2008,"LM"
"SYR",2009,"LM"
"SYR",2010,"LM"
"SYR",2011,"LM"
"SYR",2012,"LM"
"SYR",2013,"LM"
"SYR",2014,"LM"
"SYR",2015,"LM"
"SYR",2016,"LM"
"SYR",2017,"L"
"SYR",2018,"L"
"SYR",2019,"L"
"SYR",2020,"L"
"SYR",2021,"L"
"SYR",2022,"L"
"SYR",2023,"L"
"TCA",1987,".."
"TCA",1988,".."
"TCA",1989,".."
"TCA",1990,".."
"TCA",1991,".."
"TCA",1992,".."
"TCA",1993,".."
"TCA",1994,".."
"TCA",1995,".."
"TCA",1996,".."
"TCA",1997,".."
"TCA",1998,".."
"TCA",1999,".."
"TCA",2000,".."
"TCA",2001,".."
"TCA",2002,".."
"TCA",2003,".."
"TCA",2004,".."
"TCA",2005,".."
"TCA",2006,".."
"TCA",2007,".."
"TCA",2008,".."
"TCA",2009,"H"
"TCA",2010,"H"
"TCA",2011,"H"
"TCA",2012,"H"
"TCA",2013,"H"
"TCA",2014,"H"
"TCA",2015,"H"
"TCA",2016,"H"
"TCA",2017,"H"
"TCA",2018,"H"
"TCA",2019,"H"
"TCA",2020,"H"
"TCA",2021,"H"
"TCA",2022,"H"
"TCA",2023,"H"
"TCD",1987,"L"
"TCD",1988,"L"
"TCD",1989,"L"
"TCD",1990,"L"
"TCD",1991,"L"
"TCD",1992,"L"
"TCD",1993,"L"
"TCD",1994,"L"
"TCD",1995,"L"
"TCD",1996,"L"
"TCD",1997,"L"
"TCD",1998,"L"
"TCD",1999,"L"
"TCD",2000,"L"
"TCD",2001,"L"
"TCD",2002,"L"
"TCD",2003,"L"
"TCD",2004,"L"
"TCD",2005,"L"
"TCD",2006,"L"
"TCD",2007,"L"
"TCD",2008,"L"
"TCD",2009,"L"
"TCD",2010,"L"
"TCD",2011,"L"
"TCD",2012,"L"
"TCD",2013,"L"
"TCD",2014,"L"
"TCD",2015,"L"
"TCD",2016,"L"
"TCD",2017,"L"
"TCD",2018,"L"
"TCD",2019,"L"
"TCD",2020,"L"
"TCD",2021,"L"
"TCD",2022,"L"
"TCD",2023,"L"
"TGO",1987,"L"
"TGO",1988,"L"
"TGO",1989,"L"
"TGO",1990,"L"
"TGO",1991,"L"
"TGO",1992,"L"
"TGO",1993,"L"
"TGO",1994,"L"
"TGO",1995,"L"
"TGO",1996,"L"
"TGO",1997,"L"
"TGO",1998,"L"
"TGO",1999,"L"
"TGO",2000,"L"
"TGO",2001,"L"
"TGO",2002,"L"
"TGO",2003,"L"
"TGO",2004,"L"
"TGO",2005,"L"
"TGO",2006,"L"
"TGO",2007,"L"
"TGO",2008,"L"
"TGO",2009,"L"
"TGO",2010,"L"
"TGO",2011,"L"
"TGO",2012,"L"
"TGO",2013,"L"
"TGO",2014,"L"
"TGO",2015,"L"
"TGO",2016,"L"
"TGO",2017,"L"
"TGO",2018,"L"
"TGO",2019,"L"
"TGO",2020,"L"
"TGO",2021,"L"
"TGO",2022,"L"
"TGO",2023,"L"
"THA",1987,"LM"
"THA",1988,"LM"
"THA",1989,"LM"
"THA",1990,"LM"
"THA",1991,"LM"
"THA",1992,"LM"
"THA",1993,"LM"
"THA",1994,"LM"
"THA",1995,"LM"
"THA",1996,"LM"
"THA",1997,"LM"
"THA",1998,"LM"
"THA",1999,"LM"
"THA",2000,"LM"
"THA",2001,"LM"
"THA",2002,"LM"
"THA",2003,"LM"
"THA",2004,"LM"
"THA",2005,"LM"
"THA",2006,"LM"
"THA",2007,"LM"
"THA",2008,"LM"
"THA",2009,"LM"
"THA",2010,"UM"
"THA",2011,"UM"
"THA",2012,"UM"
"THA",2013,"UM"
"THA",2014,"UM"
"THA",2015,"UM"
"THA",2016,"UM"
"THA",2017,"UM"
"THA",2018,"UM"
"THA",2019,"UM"
"THA",2020,"UM"
"THA",2021,"UM"
"THA",2022,"UM"
"THA",2023,"UM"
"TJK",1987,".."
"TJK",1988,".."
"TJK",1989,".."
"TJK",1990,".."
"TJK",1991,"LM"
"TJK",1992,"L"
"TJK",1993,"L"
"TJK",1994,"L"
"TJK",1995,"L"
"TJK",1996,"L"
"TJK",1997,"L"
"TJK",1998,"L"
"TJK",1999,"L"
"TJK",2000,"L"
"TJK",2001,"L"
"TJK",2002,"L"
"TJK",2003,"L"
"TJK",2004,"L"
"TJK",2005,"L"
"TJK",2006,"L"
"TJK",2007,"L"
"TJK",2008,"L"
"TJK",2009,"L"
"TJK",2010,"L"
"TJK",2011,"L"
"TJK",2012,"L"
"TJK",2013,"L"
"TJK",2014,"LM"
"TJK",2015,"LM"
"TJK",2016,"LM"
"TJK",2017,"L"
"TJK",2018,"L"
"TJK",2019,"L"
"TJK",2020,"LM"
"TJK",2021,"LM"
"TJK",2022,"LM"
"TJK",2023,"LM"
"TKM",1987,".."
"TKM",1988,".."
"TKM",1989,".."
"TKM",1990,".."
"TKM",1991,"LM"
"TKM",1992,"LM"
"TKM",1993,"LM"
"TKM",1994,"LM"
"TKM",1995,"LM"
"TKM",1996,"LM"
"TKM",1997,"L"
"TKM",1998,"L"
"TKM",1999,"L"
"TKM",2000,"LM"
"TKM",2001,"LM"
"TKM",2002,"LM"
"TKM",2003,"LM"
"TKM",2004,"LM"
"TKM",2005,"LM"
"TKM",2006,"LM"
"TKM",2007,"LM"
"TKM",2008,"LM"
"TKM",2009,"LM"
"TKM",2010,"LM"
"TKM",2011,"UM"
"TKM",2012,"UM"
"TKM",2013,"UM"
"TKM",2014,"UM"
"TKM",2015,"UM"
"TKM",2016,"UM"
"TKM",2017,"UM"
"TKM",2018,"UM"
"TKM",2019,"UM"
"TKM",2020,"UM"
"TKM",2021,"UM"
"TKM",2022,"UM"
"TKM",2023,"UM"
"TLS",1987,".."
"TLS",1988,".."
"TLS",1989,".."
"TLS",1990,".."
"TLS",1991,".."
"TLS",1992,".."
"TLS",1993,".."
"TLS",1994,".."
"TLS",1995,".."
"TLS",1996,".."
"TLS",1997,".."
"TLS",1998,".."
"TLS",1999,".."
"TLS",2000,".."
"TLS",2001,"L"
"TLS",2002,"L"
"TLS",2003,"L"
"TLS",2004,"L"
"TLS",2005,"L"
"TLS",2006,"L"
"TLS",2007,"LM"
"TLS",2008,"LM"
"TLS",2009,"LM"
"TLS",2010,"LM"
"TLS",2011,"LM"
"TLS",2012,"LM"
"TLS",2013,"LM"
"TLS",2014,"LM"
"TLS",2015,"LM"
"TLS",2016,"LM"
"TLS",2017,"LM"
"TLS",2018,"LM"
"TLS",2019,"LM"
"TLS",2020,"LM"
"TLS",2021,"LM"
"TLS",2022,"LM"
"TLS",2023,"LM"
"TON",1987,"LM"
"TON",1988,"LM"
"TON",1989,"LM"
"TON",1990,"LM"
"TON",1991,"LM"
"TON",1992,"LM"
"TON",1993,"LM"
"TON",1994,"LM"
"TON",1995,"LM"
"TON",1996,"LM"
"TON",1997,"LM"
"TON",1998,"LM"
"TON",1999,"LM"
"TON",2000,"LM"
"TON",2001,"LM"
"TON",2002,"LM"
"TON",2003,"LM"
"TON",2004,"LM"
"TON",2005,"LM"
"TON",2006,"LM"
"TON",2007,"LM"
"TON",2008,"LM"
"TON",2009,"LM"
"TON",2010,"LM"
"TON",2011,"LM"
"TON",2012,"UM"
"TON",2013,"UM"
"TON",2014,"UM"
"TON",2015,"LM"
"TON",2016,"UM"
"TON",2017,"UM"
"TON",2018,"UM"
"TON",2019,"UM"
"TON",2020,"UM"
"TON",2021,"UM"
"TON",2022,"UM"
"TON",2023,"UM"
"TTO",1987,"UM"
"TTO",1988,"UM"
"TTO",1989,"UM"
"TTO",1990,"UM"
"TTO",1991,"UM"
"TTO",1992,"UM"
"TTO",1993,"UM"
"TTO",1994,"UM"
"TTO",1995,"UM"
"TTO",1996,"UM"
"TTO",1997,"UM"
"TTO",1998,"UM"
"TTO",1999,"UM"
"TTO",2000,"UM"
"TTO",2001,"UM"
"TTO",2002,"UM"
"TTO",2003,"UM"
"TTO",2004,"UM"
"TTO",2005,"UM"
"TTO",2006,"H"
"TTO",2007,"H"
"TTO",2008,"H"
"TTO",2009,"H"
"TTO",2010,"H"
"TTO",2011,"H"
"TTO",2012,"H"
"TTO",2013,"H"
"TTO",2014,"H"
"TTO",2015,"H"
"TTO",2016,"H"
"TTO",2017,"H"
"TTO",2018,"H"
"TTO",2019,"H"
"TTO",2020,"H"
"TTO",2021,"H"
"TTO",2022,"H"
"TTO",2023,"H"
"TUN",1987,"LM"
"TUN",1988,"LM"
"TUN",1989,"LM"
"TUN",1990,"LM"
"TUN",1991,"LM"
"TUN",1992,"LM"
"TUN",1993,"LM"
"TUN",1994,"LM"
"TUN",1995,"LM"
"TUN",1996,"LM"
"TUN",1997,"LM"
"TUN",1998,"LM"
"TUN",1999,"LM"
"TUN",2000,"LM"
"TUN",2001,"LM"
"TUN",2002,"LM"
"TUN",2003,"LM"
"TUN",2004,"LM"
"TUN",2005,"LM"
"TUN",2006,"LM"
"TUN",2007,"LM"
"TUN",2008,"LM"
"TUN",2009,"LM"
"TUN",2010,"UM"
"TUN",2011,"UM"
"TUN",2012,"UM"
"TUN",2013,"UM"
"TUN",2014,"UM"
"TUN",2015,"LM"
"TUN",2016,"LM"
"TUN",2017,"LM"
"TUN",2018,"LM"
"TUN",2019,"LM"
"TUN",2020,"LM"
"TUN",2021,"LM"
"TUN",2022,"LM"
"TUN",2023,"LM"
"TUR",1987,"LM"
"TUR",1988,"LM"
"TUR",1989,"LM"
"TUR",1990,"LM"
"TUR",1991,"LM"
"TUR",1992,"LM"
"TUR",1993,"LM"
"TUR",1994,"LM"
"TUR",1995,"LM"
"TUR",1996,"LM"
"TUR",1997,"UM"
"TUR",1998,"UM"
"TUR",1999,"LM"
"TUR",2000,"UM"
"TUR",2001,"LM"
"TUR",2002,"LM"
"TUR",2003,"LM"
"TUR",2004,"UM"
"TUR",2005,"UM"
"TUR",2006,"UM"
"TUR",2007,"UM"
"TUR",2008,"UM"
"TUR",2009,"UM"
"TUR",2010,"UM"
"TUR",2011,"UM"
"TUR",2012,"UM"
"TUR",2013,"UM"
"TUR",2014,"UM"
"TUR",2015,"UM"
"TUR",2016,"UM"
"TUR",2017,"UM"
"TUR",2018,"UM"
"TUR",2019,"UM"
"TUR",2020,"UM"
"TUR",2021,"UM"
"TUR",2022,"UM"
"TUR",2023,"UM"
"TUV",1987,".."
"TUV",1988,".."
"TUV",1989,".."
"TUV",1990,".."
"TUV",1991,".."
"TUV",1992,".."
"TUV",1993,".."
"TUV",1994,".."
"TUV",1995,".."
"TUV",1996,".."
"TUV",1997,".."
"TUV",1998,".."
"TUV",1999,".."
"TUV",2000,".."
"TUV",2001,".."
"TUV",2002,".."
"TUV",2003,".."
"TUV",2004,".."
"TUV",2005,".."
"TUV",2006,".."
"TUV",2007,".."
"TUV",2008,".."
"TUV",2009,"LM"
"TUV",2010,"LM"
"TUV",2011,"UM"
"TUV",2012,"UM"
"TUV",2013,"UM"
"TUV",2014,"UM"
"TUV",2015,"UM"
"TUV",2016,"UM"
"TUV",2017,"UM"
"TUV",2018,"UM"
"TUV",2019,"UM"
"TUV",2020,"UM"
"TUV",2021,"UM"
"TUV",2022,"UM"
"TUV",2023,"UM"
"TWN",1987,"H"
"TWN",1988,"H"
"TWN",1989,"H"
"TWN",1990,"H"
"TWN",1991,"H"
"TWN",1992,"H"
"TWN",1993,"H"
"TWN",1994,"H"
"TWN",1995,"H"
"TWN",1996,"H"
"TWN",1997,"H"
"TWN",1998,"H"
"TWN",1999,"H"
"TWN",2000,"H"
"TWN",2001,"H"
"TWN",2002,"H"
"TWN",2003,"H"
"TWN",2004,"H"
"TWN",2005,"H"
"TWN",2006,"H"
"TWN",2007,"H"
"TWN",2008,"H"
"TWN",2009,"H"
"TWN",2010,"H"
"TWN",2011,"H"
"TWN",2012,"H"
"TWN",2013,"H"
"TWN",2014,"H"
"TWN",2015,"H"
"TWN",2016,"H"
"TWN",2017,"H"
"TWN",2018,"H"
"TWN",2019,"H"
"TWN",2020,"H"
"TWN",2021,"H"
"TWN",2022,"H"
"TWN",2023,"H"
"TZA",1987,"L"
"TZA",1988,"L"
"TZA",1989,"L"
"TZA",1990,"L"
"TZA",1991,"L"
"TZA",1992,"L"
"TZA",1993,"L"
"TZA",1994,"L"
"TZA",1995,"L"
"TZA",1996,"L"
"TZA",1997,"L"
"TZA",1998,"L"
"TZA",1999,"L"
"TZA",2000,"L"
"TZA",2001,"L"
"TZA",2002,"L"
"TZA",2003,"L"
"TZA",2004,"L"
"TZA",2005,"L"
"TZA",2006,"L"
"TZA",2007,"L"
"TZA",2008,"L"
"TZA",2009,"L"
"TZA",2010,"L"
"TZA",2011,"L"
"TZA",2012,"L"
"TZA",2013,"L"
"TZA",2014,"L"
"TZA",2015,"L"
"TZA",2016,"L"
"TZA",2017,"L"
"TZA",2018,"L"
"TZA",2019,"LM"
"TZA",2020,"LM"
"TZA",2021,"LM"
"TZA",2022,"LM"
"TZA",2023,"LM"
"UGA",1987,"L"
"UGA",1988,"L"
"UGA",1989,"L"
"UGA",1990,"L"
"UGA",1991,"L"
"UGA",1992,"L"
"UGA",1993,"L"
"UGA",1994,"L"
"UGA",1995,"L"
"UGA",1996,"L"
"UGA",1997,"L"
"UGA",1998,"L"
"UGA",1999,"L"
"UGA",2000,"L"
"UGA",2001,"L"
"UGA",2002,"L"
"UGA",2003,"L"
"UGA",2004,"L"
"UGA",2005,"L"
"UGA",2006,"L"
"UGA",2007,"L"
"UGA",2008,"L"
"UGA",2009,"L"
"UGA",2010,"L"
"UGA",2011,"L"
"UGA",2012,"L"
"UGA",2013,"L"
"UGA",2014,"L"
"UGA",2015,"L"
"UGA",2016,"L"
"UGA",2017,"L"
"UGA",2018,"L"
"UGA",2019,"L"
"UGA",2020,"L"
"UGA",2021,"L"
"UGA",2022,"L"
"UGA",2023,"L"
"UKR",1987,".."
"UKR",1988,".."
"UKR",1989,".."
"UKR",1990,".."
"UKR",1991,"LM"
"UKR",1992,"LM"
"UKR",1993,"LM"
"UKR",1994,"LM"
"UKR",1995,"LM"
"UKR",1996,"LM"
"UKR",1997,"LM"
"UKR",1998,"LM"
"UKR",1999,"L"
"UKR",2000,"L"
"UKR",2001,"L"
"UKR",2002,"LM"
"UKR",2003,"LM"
"UKR",2004,"LM"
"UKR",2005,"LM"
"UKR",2006,"LM"
"UKR",2007,"LM"
"UKR",2008,"LM"
"UKR",2009,"LM"
"UKR",2010,"LM"
"UKR",2011,"LM"
"UKR",2012,"LM"
"UKR",2013,"LM"
"UKR",2014,"LM"
"UKR",2015,"LM"
"UKR",2016,"LM"
"UKR",2017,"LM"
"UKR",2018,"LM"
"UKR",2019,"LM"
"UKR",2020,"LM"
"UKR",2021,"LM"
"UKR",2022,"LM"
"UKR",2023,"UM"
"URY",1987,"UM"
"URY",1988,"UM"
"URY",1989,"UM"
"URY",1990,"UM"
"URY",1991,"UM"
"URY",1992,"UM"
"URY",1993,"UM"
"URY",1994,"UM"
"URY",1995,"UM"
"URY",1996,"UM"
"URY",1997,"UM"
"URY",1998,"UM"
"URY",1999,"UM"
"URY",2000,"UM"
"URY",2001,"UM"
"URY",2002,"UM"
"URY",2003,"UM"
"URY",2004,"UM"
"URY",2005,"UM"
"URY",2006,"UM"
"URY",2007,"UM"
"URY",2008,"UM"
"URY",2009,"UM"
"URY",2010,"UM"
"URY",2011,"UM"
"URY",2012,"H"
"URY",2013,"H"
"URY",2014,"H"
"URY",2015,"H"
"URY",2016,"H"
"URY",2017,"H"
"URY",2018,"H"
"URY",2019,"H"
"URY",2020,"H"
"URY",2021,"H"
"URY",2022,"H"
"URY",2023,"H"
"USA",1987,"H"
"USA",1988,"H"
"USA",1989,"H"
"USA",1990,"H"
"USA",1991,"H"
"USA",1992,"H"
"USA",1993,"H"
"USA",1994,"H"
"USA",1995,"H"
"USA",1996,"H"
"USA",1997,"H"
"USA",1998,"H"
"USA",1999,"H"
"USA",2000,"H"
"USA",2001,"H"
"USA",2002,"H"
"USA",2003,"H"
"USA",2004,"H"
"USA",2005,"H"
"USA",2006,"H"
"USA",2007,"H"
"USA",2008,"H"
"USA",2009,"H"
"USA",2010,"H"
"USA",2011,"H"
"USA",2012,"H"
"USA",2013,"H"
"USA",2014,"H"
"USA",2015,"H"
"USA",2016,"H"
"USA",2017,"H"
"USA",2018,"H"
"USA",2019,"H"
"USA",2020,"H"
"USA",2021,"H"
"USA",2022,"H"
"USA",2023,"H"
"UZB",1987,".."
"UZB",1988,".."
"UZB",1989,".."
"UZB",1990,".."
"UZB",1991,"LM"
"UZB",1992,"LM"
"UZB",1993,"LM"
"UZB",1994,"LM"
"UZB",1995,"LM"
"UZB",1996,"LM"
"UZB",1997,"LM"
"UZB",1998,"LM"
"UZB",1999,"L"
"UZB",2000,"L"
"UZB",2001,"L"
"UZB",2002,"L"
"UZB",2003,"L"
"UZB",2004,"L"
"UZB",2005,"L"
"UZB",2006,"L"
"UZB",2007,"L"
"UZB",2008,"L"
"UZB",2009,"LM"
"UZB",2010,"LM"
"UZB",2011,"LM"
"UZB",2012,"LM"
"UZB",2013,"LM"
"UZB",2014,"LM"
"UZB",2015,"LM"
"UZB",2016,"LM"
"UZB",2017,"LM"
"UZB",2018,"LM"
"UZB",2019,"LM"
"UZB",2020,"LM"
"UZB",2021,"LM"
"UZB",2022,"LM"
"UZB",2023,"LM"
"VCT",1987,"LM"
"VCT",1988,"LM"
"VCT",1989,"LM"
"VCT",1990,"LM"
"VCT",1991,"LM"
"VCT",1992,"LM"
"VCT",1993,"LM"
"VCT",1994,"LM"
"VCT",1995,"LM"
"VCT",1996,"LM"
"VCT",1997,"LM"
"VCT",1998,"LM"
"VCT",1999,"LM"
"VCT",2000,"LM"
"VCT",2001,"LM"
"VCT",2002,"LM"
"VCT",2003,"UM"
"VCT",2004,"UM"
"VCT",2005,"UM"
"VCT",2006,"UM"
"VCT",2007,"UM"
"VCT",2008,"UM"
"VCT",2009,"UM"
"VCT",2010,"UM"
"VCT",2011,"UM"
"VCT",2012,"UM"
"VCT",2013,"UM"
"VCT",2014,"UM"
"VCT",2015,"UM"
"VCT",2016,"UM"
"VCT",2017,"UM"
"VCT",2018,"UM"
"VCT",2019,"UM"
"VCT",2020,"UM"
"VCT",2021,"UM"
"VCT",2022,"UM"
"VCT",2023,"UM"
"VEN",1987,"UM"
"VEN",1988,"UM"
"VEN",1989,"UM"
"VEN",1990,"UM"
"VEN",1991,"UM"
"VEN",1992,"UM"
"VEN",1993,"UM"
"VEN",1994,"LM"
"VEN",1995,"LM"
"VEN",1996,"LM"
"VEN",1997,"UM"
"VEN",1998,"UM"
"VEN",1999,"UM"
"VEN",2000,"UM"
"VEN",2001,"UM"
"VEN",2002,"UM"
"VEN",2003,"UM"
"VEN",2004,"UM"
"VEN",2005,"UM"
"VEN",2006,"UM"
"VEN",2007,"UM"
"VEN",2008,"UM"
"VEN",2009,"UM"
"VEN",2010,"UM"
"VEN",2011,"UM"
"VEN",2012,"UM"
"VEN",2013,"UM"
"VEN",2014,"H"
"VEN",2015,"UM"
"VEN",2016,"UM"
"VEN",2017,"UM"
"VEN",2018,"UM"
"VEN",2019,"UM"
"VEN",2020,NA
"VEN",2021,NA
"VEN",2022,NA
"VEN",2023,NA
"VGB",1987,".."
"VGB",1988,".."
"VGB",1989,".."
"VGB",1990,".."
"VGB",1991,".."
"VGB",1992,".."
"VGB",1993,".."
"VGB",1994,".."
"VGB",1995,".."
"VGB",1996,".."
"VGB",1997,".."
"VGB",1998,".."
"VGB",1999,".."
"VGB",2000,".."
"VGB",2001,".."
"VGB",2002,".."
"VGB",2003,".."
"VGB",2004,".."
"VGB",2005,".."
"VGB",2006,".."
"VGB",2007,".."
"VGB",2008,".."
"VGB",2009,".."
"VGB",2010,".."
"VGB",2011,".."
"VGB",2012,".."
"VGB",2013,".."
"VGB",2014,".."
"VGB",2015,"H"
"VGB",2016,"H"
"VGB",2017,"H"
"VGB",2018,"H"
"VGB",2019,"H"
"VGB",2020,"H"
"VGB",2021,"H"
"VGB",2022,"H"
"VGB",2023,"H"
"VIR",1987,"H"
"VIR",1988,"H"
"VIR",1989,"H"
"VIR",1990,"H"
"VIR",1991,"H"
"VIR",1992,"H"
"VIR",1993,"H"
"VIR",1994,"H"
"VIR",1995,"H"
"VIR",1996,"H"
"VIR",1997,"H"
"VIR",1998,"H"
"VIR",1999,"H"
"VIR",2000,"H"
"VIR",2001,"H"
"VIR",2002,"H"
"VIR",2003,"H"
"VIR",2004,"H"
"VIR",2005,"H"
"VIR",2006,"H"
"VIR",2007,"H"
"VIR",2008,"H"
"VIR",2009,"H"
"VIR",2010,"H"
"VIR",2011,"H"
"VIR",2012,"H"
"VIR",2013,"H"
"VIR",2014,"H"
"VIR",2015,"H"
"VIR",2016,"H"
"VIR",2017,"H"
"VIR",2018,"H"
"VIR",2019,"H"
"VIR",2020,"H"
"VIR",2021,"H"
"VIR",2022,"H"
"VIR",2023,"H"
"VNM",1987,"L"
"VNM",1988,"L"
"VNM",1989,"L"
"VNM",1990,"L"
"VNM",1991,"L"
"VNM",1992,"L"
"VNM",1993,"L"
"VNM",1994,"L"
"VNM",1995,"L"
"VNM",1996,"L"
"VNM",1997,"L"
"VNM",1998,"L"
"VNM",1999,"L"
"VNM",2000,"L"
"VNM",2001,"L"
"VNM",2002,"L"
"VNM",2003,"L"
"VNM",2004,"L"
"VNM",2005,"L"
"VNM",2006,"L"
"VNM",2007,"L"
"VNM",2008,"L"
"VNM",2009,"LM"
